[2022-05-13 13:52:19,035] ERROR: hello
[2022-06-01 18:34:38,751]     INFO Processing #36/74
[2022-06-01 18:34:40,296]     INFO Processing #40/74
[2022-06-01 18:34:42,266]     INFO Processing #44/74
[2022-06-01 18:34:44,225]     INFO Processing #48/74
[2022-06-01 18:34:45,730]     INFO Processing #52/74
[2022-06-01 18:34:47,530]     INFO Processing #56/74
[2022-06-01 18:34:49,721]     INFO Processing #60/74
[2022-06-01 18:34:51,853]     INFO Processing #64/74
[2022-06-01 18:34:54,270]     INFO Processing #68/74
[2022-06-01 18:34:55,953]     INFO Processing #72/74
[2022-06-01 18:35:02,350]     INFO Processing #4/74
[2022-06-01 18:35:04,348]     INFO Processing #8/74
[2022-06-01 18:35:07,133]     INFO Processing #12/74
[2022-06-01 18:35:10,759]     INFO Processing #16/74
[2022-06-01 18:35:13,673]     INFO Processing #20/74
[2022-06-01 18:35:16,430]     INFO Processing #24/74
[2022-06-01 18:35:18,994]     INFO Processing #28/74
[2022-06-01 18:35:20,826]     INFO Processing #32/74
[2022-06-01 18:35:23,227]     INFO Processing #36/74
[2022-06-01 18:35:25,300]     INFO Processing #40/74
[2022-06-01 18:35:27,479]     INFO Processing #44/74
[2022-06-01 18:35:32,049]     INFO Processing #48/74
[2022-06-01 18:35:35,015]     INFO Processing #52/74
[2022-06-01 18:35:38,683]     INFO Processing #56/74
[2022-06-01 18:35:41,157]     INFO Processing #60/74
[2022-06-01 18:35:43,786]     INFO Processing #64/74
[2022-06-01 18:35:45,970]     INFO Processing #68/74
[2022-06-01 18:35:47,950]     INFO Processing #72/74
[2022-06-01 18:35:53,069]     INFO Processing #4/74
[2022-06-01 18:35:54,322]     INFO Processing #8/74
[2022-06-01 18:35:55,731]     INFO Processing #12/74
[2022-06-01 18:35:57,965]     INFO Processing #16/74
[2022-06-01 18:35:59,201]     INFO Processing #20/74
[2022-06-01 18:36:00,756]     INFO Processing #24/74
[2022-06-01 18:36:02,983]     INFO Processing #28/74
[2022-06-01 18:36:04,784]     INFO Processing #32/74
[2022-06-01 18:36:06,470]     INFO Processing #36/74
[2022-06-01 18:36:08,174]     INFO Processing #40/74
[2022-06-01 18:36:10,029]     INFO Processing #44/74
[2022-06-01 18:36:11,482]     INFO Processing #48/74
[2022-06-01 18:36:14,017]     INFO Processing #52/74
[2022-06-01 18:36:15,833]     INFO Processing #56/74
[2022-06-01 18:36:17,068]     INFO Processing #60/74
[2022-06-01 18:36:19,567]     INFO Processing #64/74
[2022-06-01 18:36:20,888]     INFO Processing #68/74
[2022-06-01 18:36:22,370]     INFO Processing #72/74
[2022-06-01 18:36:27,207]     INFO Processing #4/74
[2022-06-01 18:36:29,857]     INFO Processing #8/74
[2022-06-01 18:36:31,323]     INFO Processing #12/74
[2022-06-01 18:36:33,427]     INFO Processing #16/74
[2022-06-01 18:36:35,390]     INFO Processing #20/74
[2022-06-01 18:36:36,786]     INFO Processing #24/74
[2022-06-01 18:36:38,727]     INFO Processing #28/74
[2022-06-01 18:36:40,587]     INFO Processing #32/74
[2022-06-01 18:36:42,507]     INFO Processing #36/74
[2022-06-01 18:36:43,898]     INFO Processing #40/74
[2022-06-01 18:36:45,890]     INFO Processing #44/74
[2022-06-01 18:36:48,246]     INFO Processing #48/74
[2022-06-01 18:36:49,718]     INFO Processing #52/74
[2022-06-01 18:36:51,777]     INFO Processing #56/74
[2022-06-01 18:36:55,130]     INFO Processing #60/74
[2022-06-01 18:36:57,718]     INFO Processing #64/74
[2022-06-01 18:37:05,536]     INFO Processing #68/74
[2022-06-01 18:37:07,652]     INFO Processing #72/74
[2022-06-01 18:37:17,564]     INFO Processing #4/74
[2022-06-01 18:37:20,934]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:23,209]     INFO Processing #8/74
[2022-06-01 18:37:29,667]     INFO Processing #12/74
[2022-06-01 18:37:36,285]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:36,285]     INFO Processing #16/74
[2022-06-01 18:37:37,693]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:43,020]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:43,385]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:44,530]     INFO Processing #20/74
[2022-06-01 18:37:44,705]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:51,103]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:51,768]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:51,768]     INFO Processing #24/74
[2022-06-01 18:37:55,308]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:58,015]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:37:58,751]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:38:01,911]     INFO name 'AllRequestsFailedError' is not defined raised and ignored while processing item
[2022-06-01 18:38:01,912]     INFO Processing #28/74
[2022-06-01 18:39:34,927]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=5&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:34,928]     INFO Processing #4/74
[2022-06-01 18:39:36,255]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=6&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:37,271]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=7&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:40,942]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=8&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:42,810]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=9&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:42,811]     INFO Processing #8/74
[2022-06-01 18:39:43,523]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=10&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:46,975]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=11&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:49,844]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=13&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:49,845]     INFO Processing #12/74
[2022-06-01 18:39:55,299]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=15&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:55,848]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=16&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:58,920]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=17&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:39:58,921]     INFO Processing #16/74
[2022-06-01 18:40:01,655]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=18&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:01,848]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=19&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:05,301]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=20&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:05,302]     INFO Processing #20/74
[2022-06-01 18:40:07,857]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=22&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:11,313]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=23&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:11,739]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=24&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:14,243]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=25&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:14,244]     INFO Processing #24/74
[2022-06-01 18:40:17,758]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=26&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:17,907]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=27&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:20,862]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=28&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:24,358]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=29&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:24,359]     INFO Processing #28/74
[2022-06-01 18:40:24,580]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=30&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:27,480]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=31&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:30,379]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=32&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:30,933]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=33&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 18:40:30,933]     INFO Processing #32/74
[2022-06-01 18:40:33,995]     INFO 503 raised requesting https://www.amazon.com/s?k=%22law%22&i=stripbooks&s=daterank&page=34&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 17:53:46,035]     INFO Configuring defensive HTML source session
[2022-06-01 17:53:59,582]     INFO Processing #2/99
[2022-06-01 17:54:00,878]     INFO Processing #4/99
[2022-06-01 17:54:03,325]     INFO Processing #6/99
[2022-06-01 17:54:04,955]     INFO Processing #8/99
[2022-06-01 17:54:06,262]     INFO Processing #10/99
[2022-06-01 17:54:09,669]     INFO Processing #12/99
[2022-06-01 17:54:12,008]     INFO Processing #14/99
[2022-06-01 17:54:14,867]     INFO Processing #16/99
[2022-06-01 17:54:16,254]     INFO Processing #18/99
[2022-06-01 17:54:17,899]     INFO Processing #20/99
[2022-06-01 17:54:21,152]     INFO Processing #22/99
[2022-06-01 17:54:23,044]     INFO Processing #24/99
[2022-06-01 17:54:24,226]     INFO Processing #26/99
[2022-06-01 17:54:25,726]     INFO Processing #28/99
[2022-06-01 17:54:27,706]     INFO Processing #30/99
[2022-06-01 17:54:29,540]     INFO Processing #32/99
[2022-06-01 17:54:32,947]     INFO Processing #34/99
[2022-06-01 17:54:34,726]     INFO Processing #36/99
[2022-06-01 17:54:36,681]     INFO Processing #38/99
[2022-06-01 17:54:38,183]     INFO Processing #40/99
[2022-06-01 17:54:39,866]     INFO Processing #42/99
[2022-06-01 17:54:41,144]     INFO Processing #44/99
[2022-06-01 17:54:43,992]     INFO Processing #46/99
[2022-06-01 17:54:46,235]     INFO Processing #48/99
[2022-06-01 17:54:48,533]     INFO Processing #50/99
[2022-06-01 17:54:50,779]     INFO Processing #52/99
[2022-06-01 17:54:53,342]     INFO Processing #54/99
[2022-06-01 17:54:56,910]     INFO Processing #56/99
[2022-06-01 17:55:00,496]     INFO Processing #58/99
[2022-06-01 17:55:02,353]     INFO Processing #60/99
[2022-06-01 17:55:04,535]     INFO Processing #62/99
[2022-06-01 17:55:06,111]     INFO Processing #64/99
[2022-06-01 17:55:08,541]     INFO Processing #66/99
[2022-06-01 17:55:10,477]     INFO Processing #68/99
[2022-06-01 17:55:12,751]     INFO Processing #70/99
[2022-06-01 17:55:14,267]     INFO Processing #72/99
[2022-06-01 17:55:16,353]     INFO Processing #74/99
